tiempo,x,y,vx,vy
6.47,323.5,-11.22771449999999,50.0,-33.4707
6.48,324.0,-11.56291200000004,50.0,-33.56880000000001
6.49,324.5,-11.8990905,50.0,-33.666900000000005
6.5,325.0,-12.236250000000013,50.0,-33.765
6.51,325.5,-12.574390500000021,50.0,-33.8631
6.5200000000000005,326.0,-12.913511999999997,50.0,-33.961200000000005
6.53,326.5,-13.253614500000026,50.0,-34.05930000000001
6.54,327.0,-13.594698000000022,50.0,-34.15740000000001
6.55,327.5,-13.936762499999986,50.0,-34.2555
6.5600000000000005,328.0,-14.279808000000031,50.0,-34.353600000000014
6.57,328.5,-14.623834500000015,50.0,-34.4517
6.58,329.0,-14.968841999999995,50.0,-34.549800000000005
6.59,329.5,-15.314830500000028,50.0,-34.64790000000001
6.6000000000000005,330.0,-15.661800000000028,50.0,-34.74600000000001
6.61,330.5,-16.009750500000024,50.0,-34.84410000000001
6.62,331.0,-16.358682000000044,50.0,-34.9422
6.63,331.5,-16.708594500000004,50.0,-35.0403
6.640000000000001,332.0,-17.059488000000016,50.0,-35.138400000000004
6.65,332.5,-17.411362500000024,50.0,-35.23650000000001
6.66,333.0,-17.764218,50.0,-35.33460000000001
6.67,333.5,-18.118054500000028,50.0,-35.4327
6.68,334.0,-18.472872000000024,50.0,-35.5308
6.69,334.5,-18.828670500000015,50.0,-35.6289
6.7,335.0,-19.185450000000003,50.0,-35.727000000000004
6.71,335.5,-19.543210499999986,50.0,-35.825100000000006
6.72,336.0,-19.901951999999994,50.0,-35.923199999999994
6.73,336.5,-20.261674500000026,50.0,-36.02130000000001
6.74,337.0,-20.622378000000026,50.0,-36.1194
6.75,337.5,-20.98406250000002,50.0,-36.2175
6.76,338.0,-21.346728000000013,50.0,-36.3156
6.7700000000000005,338.5,-21.71037450000003,50.0,-36.413700000000006
6.78,339.0,-22.075002000000012,50.0,-36.51180000000001
6.79,339.5,-22.440610500000048,50.0,-36.60990000000001
6.8,340.0,-22.807199999999995,50.0,-36.708
6.8100000000000005,340.5,-23.17477050000005,50.0,-36.806100000000015
6.82,341.0,-23.543322000000018,50.0,-36.9042
6.83,341.5,-23.91285449999998,50.0,-37.002300000000005
6.84,342.0,-24.283367999999996,50.0,-37.10040000000001
6.8500000000000005,342.5,-24.654862500000007,50.0,-37.19850000000001
6.86,343.0,-25.027338000000015,50.0,-37.29660000000001
6.87,343.5,-25.400794500000018,50.0,-37.3947
6.88,344.0,-25.77523199999999,50.0,-37.4928
6.890000000000001,344.5,-26.150650500000012,50.0,-37.590900000000005
6.9,345.0,-26.52705000000003,50.0,-37.68900000000001
6.91,345.5,-26.904430500000018,50.0,-37.78710000000001
6.92,346.0,-27.28279200000003,50.0,-37.8852
6.93,346.5,-27.662134500000008,50.0,-37.9833
6.94,347.0,-28.04245800000001,50.0,-38.0814
6.95,347.5,-28.42376250000001,50.0,-38.179500000000004
6.96,348.0,-28.806048000000004,50.0,-38.27760000000001
6.97,348.5,-29.189314500000023,50.0,-38.375699999999995
6.98,349.0,-29.573562000000038,50.0,-38.47380000000001
6.99,349.5,-29.95879050000002,50.0,-38.5719
7.0,350.0,-30.345,50.0,-38.67
7.01,350.5,-30.7321905,50.0,-38.768100000000004
7.0200000000000005,351.0,-31.12036200000003,50.0,-38.866200000000006
7.03,351.5,-31.509514500000023,50.0,-38.96430000000001
7.04,352.0,-31.899648000000013,50.0,-39.06240000000001
7.05,352.5,-32.29076250000003,50.0,-39.1605
7.0600000000000005,353.0,-32.68285800000004,50.0,-39.258600000000015
7.07,353.5,-33.07593450000002,50.0,-39.356700000000004
7.08,354.0,-33.46999200000002,50.0,-39.454800000000006
7.09,354.5,-33.86503050000002,50.0,-39.55290000000001
7.1000000000000005,355.0,-34.26105000000004,50.0,-39.65100000000001
7.11,355.5,-34.6580505,50.0,-39.74910000000001
7.12,356.0,-35.056032000000016,50.0,-39.8472
7.13,356.5,-35.4549945,50.0,-39.9453
7.140000000000001,357.0,-35.85493800000003,50.0,-40.043400000000005
7.15,357.5,-36.255862500000035,50.0,-40.14150000000001
7.16,358.0,-36.657768000000004,50.0,-40.23960000000001
7.17,358.5,-37.0606545,50.0,-40.3377
7.18,359.0,-37.46452200000002,50.0,-40.4358
7.19,359.5,-37.86937050000003,50.0,-40.5339
7.2,360.0,-38.27520000000004,50.0,-40.632000000000005
7.21,360.5,-38.68201049999999,50.0,-40.73010000000001
7.22,361.0,-39.08980200000002,50.0,-40.828199999999995
7.23,361.5,-39.498574500000046,50.0,-40.92630000000001
7.24,362.0,-39.90832800000001,50.0,-41.0244
7.25,362.5,-40.31906250000003,50.0,-41.1225
7.26,363.0,-40.730778000000015,50.0,-41.220600000000005
7.2700000000000005,363.5,-41.143474500000025,50.0,-41.31870000000001
7.28,364.0,-41.557152,50.0,-41.41680000000001
7.29,364.5,-41.97181050000006,50.0,-41.5149
7.3,365.0,-42.38745,50.0,-41.613
7.3100000000000005,365.5,-42.80407050000008,50.0,-41.7111
7.32,366.0,-43.22167200000001,50.0,-41.809200000000004
7.33,366.5,-43.6402545,50.0,-41.907300000000006
7.34,367.0,-44.05981800000001,50.0,-42.00540000000001
7.3500000000000005,367.5,-44.48036250000004,50.0,-42.10350000000001
7.36,368.0,-44.90188800000004,50.0,-42.20160000000001
7.37,368.5,-45.32439450000001,50.0,-42.2997
7.38,369.0,-45.747881999999976,50.0,-42.397800000000004
7.390000000000001,369.5,-46.17235050000002,50.0,-42.495900000000006
7.4,370.0,-46.59780000000006,50.0,-42.59400000000001
7.41,370.5,-47.024230500000044,50.0,-42.69210000000001
7.42,371.0,-47.45164200000002,50.0,-42.7902
7.43,371.5,-47.88003450000002,50.0,-42.8883
7.44,372.0,-48.30940800000005,50.0,-42.9864
7.45,372.5,-48.73976250000004,50.0,-43.084500000000006
7.46,373.0,-49.17109800000003,50.0,-43.18260000000001
7.47,373.5,-49.603414500000014,50.0,-43.280699999999996
7.48,374.0,-50.03671200000005,50.0,-43.37880000000001
7.49,374.5,-50.4709905,50.0,-43.4769
7.5,375.0,-50.90625,50.0,-43.575
7.51,375.5,-51.342490500000025,50.0,-43.673100000000005
7.5200000000000005,376.0,-51.77971200000002,50.0,-43.77120000000001
7.53,376.5,-52.217914500000035,50.0,-43.86930000000001
7.54,377.0,-52.65709800000002,50.0,-43.9674
7.55,377.5,-53.0972625,50.0,-44.0655
7.5600000000000005,378.0,-53.538408000000004,50.0,-44.1636
7.57,378.5,-53.98053450000003,50.0,-44.261700000000005
7.58,379.0,-54.423642,50.0,-44.35980000000001
7.59,379.5,-54.86773050000005,50.0,-44.45790000000001
7.6000000000000005,380.0,-55.31280000000001,50.0,-44.55600000000001
7.61,380.5,-55.758850499999994,50.0,-44.654100000000014
7.62,381.0,-56.205882,50.0,-44.7522
7.63,381.5,-56.65389450000001,50.0,-44.850300000000004
7.640000000000001,382.0,-57.102888000000036,50.0,-44.94840000000001
7.65,382.5,-57.55286250000006,50.0,-45.04650000000001
7.66,383.0,-58.003818000000024,50.0,-45.14460000000001
7.67,383.5,-58.45575449999998,50.0,-45.2427
7.68,384.0,-58.908672000000024,50.0,-45.3408
7.69,384.5,-59.36257050000003,50.0,-45.438900000000004
7.7,385.0,-59.817450000000065,50.0,-45.537000000000006
7.71,385.5,-60.27331049999998,50.0,-45.63510000000001
7.72,386.0,-60.730152000000004,50.0,-45.7332
7.73,386.5,-61.187974500000024,50.0,-45.83130000000001
7.74,387.0,-61.64677800000001,50.0,-45.9294
7.75,387.5,-62.106562499999995,50.0,-46.0275
7.76,388.0,-62.567328,50.0,-46.125600000000006
7.7700000000000005,388.5,-63.029074500000036,50.0,-46.22370000000001
7.78,389.0,-63.491802000000035,50.0,-46.32180000000001
7.79,389.5,-63.9555105,50.0,-46.4199
7.8,390.0,-64.42020000000002,50.0,-46.518
7.8100000000000005,390.5,-64.88587050000001,50.0,-46.6161
7.82,391.0,-65.35252200000002,50.0,-46.714200000000005
7.83,391.5,-65.82015450000003,50.0,-46.81230000000001
7.84,392.0,-66.288768,50.0,-46.910399999999996
7.8500000000000005,392.5,-66.75836250000006,50.0,-47.00850000000001
7.86,393.0,-67.22893800000003,50.0,-47.1066
7.87,393.5,-67.70049450000002,50.0,-47.2047
7.88,394.0,-68.173032,50.0,-47.302800000000005
7.890000000000001,394.5,-68.64655050000002,50.0,-47.40090000000001
7.9,395.0,-69.12105000000003,50.0,-47.49900000000001
7.91,395.5,-69.59653050000003,50.0,-47.59710000000001
7.92,396.0,-70.07299200000003,50.0,-47.6952
7.930000000000001,396.50000000000006,-70.55043450000008,50.0,-47.793300000000016
7.94,397.0,-71.02885800000004,50.0,-47.891400000000004
7.95,397.5,-71.5082625,50.0,-47.98950000000001
7.96,398.0,-71.98864800000001,50.0,-48.08760000000001
7.97,398.5,-72.47001450000002,50.0,-48.1857
7.98,399.0,-72.95236200000002,50.0,-48.283800000000014
7.99,399.5,-73.43569050000005,50.0,-48.3819
8.0,400.0,-73.92000000000002,50.0,-48.480000000000004
8.01,400.5,-74.4052905,50.0,-48.578100000000006
8.02,401.0,-74.891562,50.0,-48.676199999999994
8.03,401.49999999999994,-75.37881449999998,50.0,-48.7743
8.040000000000001,402.00000000000006,-75.86704800000004,50.0,-48.87240000000001
8.05,402.50000000000006,-76.35626250000004,50.0,-48.970500000000015
8.06,403.0,-76.8464580000001,50.0,-49.0686
8.07,403.5,-77.33763450000004,50.0,-49.166700000000006
8.08,404.0,-77.82979200000003,50.0,-49.26480000000001
8.09,404.5,-78.32293049999998,50.0,-49.362899999999996
8.1,405.0,-78.81705,50.0,-49.461
8.11,405.5,-79.3121505,50.0,-49.5591
8.120000000000001,406.00000000000006,-79.80823200000003,50.0,-49.65720000000002
8.13,406.50000000000006,-80.30529450000006,50.0,-49.755300000000005
8.14,407.0,-80.80333800000002,50.0,-49.85340000000001
8.15,407.5,-81.30236250000002,50.0,-49.95150000000001
8.16,408.0,-81.802368,50.0,-50.04960000000001
8.17,408.5,-82.30335449999998,50.0,-50.1477
8.18,409.0,-82.80532199999999,50.0,-50.2458
8.19,409.5,-83.30827049999999,50.0,-50.343900000000005
8.2,409.99999999999994,-83.81220000000005,50.0,-50.44199999999999
8.21,410.50000000000006,-84.31711050000007,50.0,-50.54010000000001
8.22,411.00000000000006,-84.82300200000003,50.0,-50.63820000000001
8.23,411.5,-85.32987449999999,50.0,-50.736300000000014
8.24,412.0,-85.837728,50.0,-50.8344
8.25,412.5,-86.3465625,50.0,-50.932500000000005
8.26,413.0,-86.85637800000003,50.0,-51.03060000000001
8.27,413.5,-87.3671745,50.0,-51.128699999999995
8.28,413.99999999999994,-87.87895200000003,50.0,-51.2268
8.290000000000001,414.50000000000006,-88.39171050000013,50.0,-51.324900000000014
8.3,415.00000000000006,-88.90545000000006,50.0,-51.423000000000016
8.31,415.5,-89.4201705000001,50.0,-51.521100000000004
8.32,416.0,-89.93587200000002,50.0,-51.619200000000006
8.33,416.5,-90.45255450000005,50.0,-51.71730000000001
8.34,417.0,-90.97021800000005,50.0,-51.8154
8.35,417.5,-91.48886249999998,50.0,-51.9135
8.36,418.0,-92.00848799999997,50.0,-52.0116
8.370000000000001,418.50000000000006,-92.52909450000004,50.0,-52.10970000000002
8.38,419.00000000000006,-93.05068200000005,50.0,-52.207800000000006
8.39,419.5,-93.57325050000006,50.0,-52.30590000000001
8.4,420.0,-94.09680000000003,50.0,-52.40400000000001
8.41,420.5,-94.6213305,50.0,-52.5021
8.42,421.0,-95.14684200000002,50.0,-52.6002
8.43,421.5,-95.67333450000001,50.0,-52.6983
8.44,422.0,-96.200808,50.0,-52.796400000000006
8.45,422.49999999999994,-96.72926249999998,50.0,-52.894499999999994
8.46,423.00000000000006,-97.2586980000001,50.0,-52.99260000000001
8.47,423.50000000000006,-97.78911450000004,50.0,-53.09070000000001
8.48,424.0,-98.32051200000004,50.0,-53.188800000000015
8.49,424.5,-98.85289050000003,50.0,-53.2869
8.5,425.0,-99.38625000000002,50.0,-53.385000000000005
8.51,425.5,-99.92059049999997,50.0,-53.48310000000001
8.52,426.0,-100.45591199999998,50.0,-53.581199999999995
8.53,426.49999999999994,-100.99221449999999,50.0,-53.6793
8.540000000000001,427.00000000000006,-101.52949800000005,50.0,-53.777400000000014
8.55,427.50000000000006,-102.06776250000007,50.0,-53.87550000000002
8.56,428.0,-102.60700800000001,50.0,-53.973600000000005
8.57,428.5,-103.14723450000002,50.0,-54.07170000000001
8.58,429.0,-103.68844200000001,50.0,-54.16980000000001
8.59,429.5,-104.23063050000002,50.0,-54.2679
8.6,430.0,-104.7738,50.0,-54.366
8.61,430.5,-105.31795050000005,50.0,-54.4641
8.620000000000001,431.00000000000006,-105.86308200000008,50.0,-54.56220000000002
8.63,431.50000000000006,-106.40919450000007,50.0,-54.66030000000001
8.64,432.0,-106.95628800000003,50.0,-54.75840000000001
8.65,432.5,-107.50436250000007,50.0,-54.85650000000001
8.66,433.0,-108.05341799999997,50.0,-54.9546
8.67,433.5,-108.60345449999994,50.0,-55.0527
8.68,434.0,-109.15447200000006,50.0,-55.150800000000004
8.69,434.5,-109.70647050000002,50.0,-55.248900000000006
8.700000000000001,435.00000000000006,-110.25945000000002,50.0,-55.34700000000001
8.71,435.50000000000006,-110.81341050000009,50.0,-55.44510000000001
8.72,436.00000000000006,-111.36835200000007,50.0,-55.54320000000001
8.73,436.5,-111.92427450000002,50.0,-55.641300000000015
8.74,437.0,-112.48117800000006,50.0,-55.7394
8.75,437.5,-113.0390625,50.0,-55.837500000000006
8.76,438.0,-113.59792800000002,50.0,-55.93560000000001
8.77,438.5,-114.15777450000002,50.0,-56.033699999999996
8.78,438.99999999999994,-114.71860200000003,50.0,-56.1318
8.790000000000001,439.50000000000006,-115.28041050000002,50.0,-56.229900000000015
8.8,440.00000000000006,-115.84320000000008,50.0,-56.32800000000002
8.81,440.5,-116.4069705,50.0,-56.426100000000005
8.82,441.0,-116.971722,50.0,-56.52420000000001
8.83,441.5,-117.53745450000008,50.0,-56.62230000000001
8.84,442.0,-118.10416800000002,50.0,-56.7204
8.85,442.5,-118.67186249999997,50.0,-56.8185
8.86,443.0,-119.24053800000002,50.0,-56.9166
8.870000000000001,443.50000000000006,-119.81019450000008,50.0,-57.01470000000002
8.88,444.00000000000006,-120.38083200000005,50.0,-57.11280000000001
8.89,444.5,-120.95245050000005,50.0,-57.21090000000001
8.9,445.0,-121.52505000000008,50.0,-57.30900000000001
8.91,445.5,-122.09863050000007,50.0,-57.4071
8.92,446.0,-122.67319200000003,50.0,-57.5052
8.93,446.5,-123.24873450000007,50.0,-57.603300000000004
8.94,447.0,-123.82525800000002,50.0,-57.70139999999999
8.950000000000001,447.50000000000006,-124.40276250000005,50.0,-57.79950000000001
8.96,448.00000000000006,-124.98124800000005,50.0,-57.89760000000001
8.97,448.50000000000006,-125.56071450000002,50.0,-57.995700000000014
8.98,449.0,-126.14116200000007,50.0,-58.0938
8.99,449.5,-126.72259050000008,50.0,-58.191900000000004
9.0,450.0,-127.305,50.0,-58.290000000000006
9.01,450.5,-127.88839050000001,50.0,-58.38810000000001
9.02,451.0,-128.47276200000005,50.0,-58.4862
9.03,451.49999999999994,-129.0581145,50.0,-58.5843
9.040000000000001,452.00000000000006,-129.64444800000007,50.0,-58.682400000000015
9.05,452.50000000000006,-130.23176250000012,50.0,-58.78050000000002
9.06,453.0,-130.82005800000002,50.0,-58.878600000000006
9.07,453.5,-131.40933450000006,50.0,-58.97670000000001
9.08,454.0,-131.999592,50.0,-59.07480000000001
9.09,454.5,-132.59083050000004,50.0,-59.1729
9.1,455.0,-133.18304999999998,50.0,-59.271
9.11,455.5,-133.77625050000006,50.0,-59.3691
9.120000000000001,456.00000000000006,-134.3704320000001,50.0,-59.46720000000002
9.13,456.50000000000006,-134.9655945,50.0,-59.56530000000001
9.14,457.0,-135.561738,50.0,-59.66340000000001
9.15,457.5,-136.15886250000005,50.0,-59.76150000000001
9.16,458.0,-136.75696800000003,50.0,-59.8596
9.17,458.5,-137.35605449999997,50.0,-59.9577
9.18,459.0,-137.956122,50.0,-60.055800000000005
9.19,459.5,-138.55717049999998,50.0,-60.15389999999999
9.200000000000001,460.00000000000006,-139.15920000000006,50.0,-60.25200000000001
9.21,460.50000000000006,-139.7622105000001,50.0,-60.35010000000001
9.22,461.00000000000006,-140.36620200000004,50.0,-60.448200000000014
9.23,461.5,-140.97117450000002,50.0,-60.5463
9.24,462.0,-141.57712800000002,50.0,-60.644400000000005
9.25,462.5,-142.18406250000004,50.0,-60.74250000000001
9.26,463.0,-142.79197799999997,50.0,-60.84060000000001
9.27,463.5,-143.4008745,50.0,-60.9387
9.28,463.99999999999994,-144.01075200000002,50.0,-61.0368
9.290000000000001,464.50000000000006,-144.6216105000001,50.0,-61.134900000000016
9.3,465.00000000000006,-145.23345000000006,50.0,-61.23300000000002
9.31,465.5,-145.84627050000006,50.0,-61.331100000000006
9.32,466.0,-146.46007200000003,50.0,-61.42920000000001
9.33,466.5,-147.07485450000007,50.0,-61.52730000000001
9.34,467.0,-147.69061799999997,50.0,-61.6254
9.35,467.5,-148.3073625,50.0,-61.7235
9.36,468.0,-148.92508800000002,50.0,-61.821600000000004
9.370000000000001,468.50000000000006,-149.5437945000001,50.0,-61.91970000000002
9.38,469.00000000000006,-150.16348200000004,50.0,-62.01780000000001
9.39,469.5,-150.78415050000007,50.0,-62.11590000000001
9.4,470.0,-151.4058000000001,50.0,-62.21400000000001
9.41,470.5,-152.0284305,50.0,-62.3121
9.42,471.0,-152.652042,50.0,-62.4102
9.43,471.5,-153.2766345,50.0,-62.508300000000006
9.44,472.0,-153.90220799999997,50.0,-62.606399999999994
9.450000000000001,472.50000000000006,-154.52876250000008,50.0,-62.70450000000001
9.46,473.00000000000006,-155.1562980000001,50.0,-62.80260000000001
9.47,473.50000000000006,-155.78481450000004,50.0,-62.900700000000015
9.48,474.0,-156.414312,50.0,-62.9988
9.49,474.5,-157.04479050000003,50.0,-63.096900000000005
9.5,475.0,-157.67625000000004,50.0,-63.19500000000001
9.51,475.5,-158.3086905,50.0,-63.29310000000001
9.52,476.0,-158.942112,50.0,-63.3912
9.53,476.49999999999994,-159.57651450000003,50.0,-63.4893
9.540000000000001,477.00000000000006,-160.21189800000008,50.0,-63.58740000000002
9.55,477.50000000000006,-160.8482625000001,50.0,-63.685500000000005
9.56,478.0,-161.48560800000007,50.0,-63.78360000000001
9.57,478.5,-162.12393450000002,50.0,-63.88170000000001
9.58,479.0,-162.76324200000005,50.0,-63.97980000000001
9.59,479.5,-163.4035305,50.0,-64.0779
9.6,480.0,-164.0448,50.0,-64.176
9.61,480.5,-164.68705050000005,50.0,-64.2741
9.620000000000001,481.00000000000006,-165.33028200000012,50.0,-64.37220000000002
9.63,481.50000000000006,-165.9744945000001,50.0,-64.47030000000001
9.64,482.0,-166.619688,50.0,-64.56840000000001
9.65,482.5,-167.26586250000003,50.0,-64.66650000000001
9.66,483.0,-167.91301800000002,50.0,-64.7646
9.67,483.5,-168.5611545,50.0,-64.8627
9.68,484.0,-169.21027200000003,50.0,-64.9608
9.69,484.5,-169.8603705,50.0,-65.0589
9.700000000000001,485.00000000000006,-170.51145000000002,50.0,-65.15700000000001
9.71,485.50000000000006,-171.16351050000014,50.0,-65.25510000000001
9.72,486.00000000000006,-171.81655200000006,50.0,-65.35320000000002
9.73,486.5,-172.47057450000005,50.0,-65.4513
9.74,487.0,-173.12557800000008,50.0,-65.5494
9.75,487.5,-173.7815625,50.0,-65.64750000000001
9.76,488.0,-174.43852800000002,50.0,-65.7456
9.77,488.5,-175.0964745,50.0,-65.8437
9.78,488.99999999999994,-175.75540199999995,50.0,-65.9418
9.790000000000001,489.50000000000006,-176.41531050000003,50.0,-66.03990000000002
9.8,490.00000000000006,-177.07620000000014,50.0,-66.138
9.81,490.5,-177.73807050000005,50.0,-66.23610000000001
9.82,491.0,-178.40092199999998,50.0,-66.33420000000001
9.83,491.5,-179.06475450000005,50.0,-66.43230000000001
9.84,492.0,-179.72956800000003,50.0,-66.5304
9.85,492.5,-180.39536249999998,50.0,-66.6285
9.86,493.0,-181.062138,50.0,-66.7266
9.870000000000001,493.50000000000006,-181.7298945000001,50.0,-66.82470000000002
9.88,494.00000000000006,-182.39863200000008,50.0,-66.92280000000001
9.89,494.5,-183.06835050000007,50.0,-67.02090000000001
9.9,495.0,-183.73905000000008,50.0,-67.11900000000001
9.91,495.5,-184.4107305,50.0,-67.2171
9.92,496.0,-185.083392,50.0,-67.3152
9.93,496.5,-185.75703450000003,50.0,-67.4133
9.94,497.0,-186.43165799999997,50.0,-67.5114
9.950000000000001,497.50000000000006,-187.1072625000001,50.0,-67.60950000000001
9.96,498.00000000000006,-187.7838480000001,50.0,-67.70760000000001
9.97,498.50000000000006,-188.46141450000005,50.0,-67.80570000000002
9.98,499.0,-189.13996200000003,50.0,-67.9038
9.99,499.5,-189.81949050000003,50.0,-68.0019
10.0,500.0,-190.5,50.0,-68.10000000000001
